id,name,Twitterkonto,Riksdagens person-id,Riksdagen person GUID,Svenskt Biografiskt Lexikon-ID,tillhör politiskt parti,party,district,chamber,start,end,occupation,gender,specifier,riksdagen_id,born,party_abbrev,twittername
anita_broden_3aa0ec,Anita Brodén,BrodenAnita,0977824845202,08c8b7da-f4a9-4987-b9fa-55ef0bc16c94,,Liberalerna,Folkpartiet liberalerna,Västra Götalands läns norra,Enkammarriksdagen,2002,2006,,woman,,977824845202.0,1948.0,L,
anita_jonsson_0d4bcd,Anita Jönsson,,0682674527208,d7c31b52-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Skåne läns södra,Enkammarriksdagen,2002,2006,,woman,,682674527208.0,1947.0,S,
anita_siden_b3d8df,Anita Sidén,,0393171737407,d7c31f06-83e4-11d4-ae60-0050040c9b55,,Moderaterna,Moderata samlingspartiet,Göteborgs kommun,Enkammarriksdagen,2002,2006,,woman,,393171737407.0,1940.0,M,
ann-kristine_johansson_2b3cc4,Ann-Kristine Johansson,,0960030082916,d7c320bc-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Värmlands län,Enkammarriksdagen,2002,2006,,woman,,960030082916.0,1962.0,S,
ann-marie_fagerstrom_772510,Ann-Marie Fagerström,,0871076471012,d7c31fdf-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Kalmar län,Enkammarriksdagen,2002,2006,,woman,,871076471012.0,1953.0,S,
anna_gronlund_krantz_9df4fb,Anna Grönlund Krantz,,0227924728814,8c76a358-c2f4-47c1-8d00-d1051604391d,,Liberalerna,Folkpartiet liberalerna,Norrbottens län,Enkammarriksdagen,2002,2006,,woman,,227924728814.0,1971.0,L,
anne_ludvigsson_acd76c,Anne Ludvigsson,,0708565346310,d7c32952-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Östergötlands län,Enkammarriksdagen,2002,2006,,woman,,708565346310.0,1950.0,S,
anne_marie_broden_ea00ba,Anne Marie Brodén,,0181478122414,814e335b-70d6-4e06-b204-006d032231c8,,Moderaterna,Moderata samlingspartiet,Hallands län,Enkammarriksdagen,2002,2006,,woman,,181478122414.0,1956.0,M,
anne-marie_ekstrom_61d49c,Anne-Marie Ekström,,0730984957305,54867cd2-bc5e-4a68-9243-7da5a0419234,,Liberalerna,Folkpartiet liberalerna,Västra Götalands läns södra,Enkammarriksdagen,2002,2006,,woman,,730984957305.0,1947.0,L,
anne-marie_palsson_115419,Anne-Marie Pålsson,,0906365922712,1cdf3bd4-af2e-426c-9edf-2bcc06823711,,Moderaterna,Moderata samlingspartiet,Skåne läns södra,Enkammarriksdagen,2002,2006,,woman,,906365922712.0,1951.0,M,
anneli_sarnblad_dcdaa1,Anneli Särnblad,,0883392691612,0da10a63-5687-49c9-b112-bf48221de391,,Socialdemokraterna,Socialdemokraterna,Dalarnas län,Enkammarriksdagen,2002,2006,,woman,,883392691612.0,1968.0,S,
annelie_enochson_4aff48,Annelie Enochson,AnnelieEnochson,045666679112,d7c32a01-83e4-11d4-ae60-0050040c9b55,,Kristdemokraterna,Kristdemokraterna,Göteborgs kommun,Enkammarriksdagen,2002,2006,,woman,,45666679112.0,1953.0,KD,
annika_qarlsson_19f936,Annika Qarlsson,,0962841101917,238444e1-ea5f-4acc-b9d1-b7789658b931,,Centerpartiet,Centerpartiet,Västra Götalands läns norra,Enkammarriksdagen,2002,2006,,woman,,962841101917.0,1964.0,C,
arne_kjornsberg_7a5474,Arne Kjörnsberg,,0921939922800,d7c31963-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Västra Götalands läns södra,Enkammarriksdagen,2002,2006,,man,,921939922800.0,1936.0,S,
axel_darvik_51b0b0,Axel Darvik,,0691468495629,ac6b34a6-570e-429f-b056-daedb4b814e7,,Liberalerna,Folkpartiet liberalerna,Göteborgs kommun,Enkammarriksdagen,2002,2006,,man,,691468495629.0,1982.0,L,
barbro_feltzing_99fd35,Barbro Feltzing,,0553513261108,d7c322de-83e4-11d4-ae60-0050040c9b55,,Miljöpartiet,Miljöpartiet de Gröna,Västra Götalands läns norra,Enkammarriksdagen,2002,2006,,woman,,553513261108.0,1945.0,MP,
barbro_hietala_nordlund_c785b9,Barbro Hietala Nordlund,,0914133868703,d7c32108-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Dalarnas län,Enkammarriksdagen,2002,2006,,woman,,914133868703.0,1946.0,S,
beatrice_ask_084111,Beatrice Ask,BeatriceAsk2,0262017901513,d7c31ae1-83e4-11d4-ae60-0050040c9b55,,Moderaterna,Moderata samlingspartiet,Stockholms kommun,Enkammarriksdagen,2002,2006,,woman,,262017901513.0,1956.0,M,
bengt-anders_johansson_8af42b,Bengt-Anders Johansson,,0463955388312,7d87289a-e2ce-479e-8a42-6c749c8aa904,,Moderaterna,Moderata samlingspartiet,Jönköpings län,Enkammarriksdagen,2002,2006,,man,,463955388312.0,1951.0,M,
berit_andnor_a5933e,Berit Andnor,,0332067570917,d7c31d0b-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Jämtlands län,Enkammarriksdagen,2002,2006,,woman,,332067570917.0,1954.0,,
berit_hogman_dc347c,Berit Högman,landshovdingy,0552248175312,78938305-abfd-42bd-81d9-53c2ff11546d,,Socialdemokraterna,Socialdemokraterna,Värmlands län,Enkammarriksdagen,2002,2006,,woman,,552248175312.0,1958.0,S,
berit_johannesson_da9748,Berit Jóhannesson,,0928223863802,d7c32711-83e4-11d4-ae60-0050040c9b55,,Vänsterpartiet,Vänsterpartiet,Göteborgs kommun,Enkammarriksdagen,2002,2006,,woman,,928223863802.0,1946.0,V,
berndt_ekholm_c786a4,Berndt Ekholm,,0610573125306,d7c31860-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Västra Götalands läns södra,Enkammarriksdagen,2002,2006,,man,,610573125306.0,1944.0,S,
bertil_kjellberg_520680,Bertil Kjellberg,,0463606088610,e2e4e382-5402-4a48-9ef7-26fe4aefdee7,,Moderaterna,Moderata samlingspartiet,Västernorrlands län,Enkammarriksdagen,2002,2006,,man,,463606088610.0,1953.0,M,
billy_gustafsson_591be7,Billy Gustafsson,,0933424396309,9d231715-f392-42d0-a36b-b30ffbd511d1,,Socialdemokraterna,Socialdemokraterna,Östergötlands län,Enkammarriksdagen,2002,2006,,man,,933424396309.0,1948.0,S,
birgitta_ahlqvist_d00180,Birgitta Ahlqvist,,061124537800,d7c32147-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Norrbottens län,Enkammarriksdagen,2002,2006,,woman,,61124537800.0,1948.0,S,
birgitta_carlsson_996489,Birgitta Carlsson,,0673622610409,d7c31ded-83e4-11d4-ae60-0050040c9b55,,Centerpartiet,Centerpartiet,Västra Götalands läns östra,Enkammarriksdagen,2002,2006,,woman,,673622610409.0,1943.0,C,
birgitta_ohlsson_f9ae1b,Birgitta Ohlsson,birgittaohlsson,0404025497421,49cbfff2-68fa-4c19-8fa3-631093384cd2,,Liberalerna,Folkpartiet liberalerna,Stockholms kommun,Enkammarriksdagen,2002,2006,,woman,,404025497421.0,1975.0,L,
birgitta_sellen_2e354f,Birgitta Sellén,,0185503778507,d7c32893-83e4-11d4-ae60-0050040c9b55,,Centerpartiet,Centerpartiet,Västernorrlands län,Enkammarriksdagen,2002,2006,,woman,,185503778507.0,1945.0,C,
bjorn_hamilton_019a00,Björn Hamilton,,0319703582208,f4f3c58c-f24f-11d6-ae8c-0004755038ce,,Moderaterna,Moderata samlingspartiet,Stockholms län,Enkammarriksdagen,2002,2006,,man,,319703582208.0,1945.0,M,
bjorn_von_der_esch_2e19ba,Björn von der Esch,,0544137999406,d7c31e89-83e4-11d4-ae60-0050040c9b55,,Moderaterna,Kristdemokraterna,Södermanlands län,Enkammarriksdagen,2002,2006,,man,,544137999406.0,1930.0,KD,
bo_bernhardsson_dc368b,Bo Bernhardsson,,0701525641715,5b048eb5-c03c-4a98-85cc-398ef0cd120b,,Socialdemokraterna,Socialdemokraterna,Skåne läns södra,Enkammarriksdagen,2002,2006,,man,,701525641715.0,1949.0,S,
bo_konberg_956905,Bo Könberg,bokonberg,0384833975200,d7c31eba-83e4-11d4-ae60-0050040c9b55,,Liberalerna,Folkpartiet liberalerna,Stockholms kommun,Enkammarriksdagen,2002,2006,,man,,384833975200.0,1945.0,L,
bosse_ringholm_8c14c7,Bosse Ringholm,RingholmBo,0552112259207,d7c329ce-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Stockholms kommun,Enkammarriksdagen,2002,2006,,man,,552112259207.0,1942.0,,
britt_bohlin_olsson_ff529b,Britt Bohlin,,0512357753412,d7c31b20-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Västra Götalands läns norra,Enkammarriksdagen,2002,2006,,woman,,512357753412.0,1956.0,S,
britt_olauson_dea19c,Britt Olauson,,0380453403808,59433e8f-4cef-4f38-8aa7-7a389eb5f04d,,Socialdemokraterna,Socialdemokraterna,Östergötlands län,Enkammarriksdagen,2002,2006,,woman,,380453403808.0,1945.0,S,
britt-marie_danestig_7936f2,Britt-Marie Danestig,,0190801883908,d7c3227a-83e4-11d4-ae60-0050040c9b55,,Vänsterpartiet,Vänsterpartiet,Östergötlands län,Enkammarriksdagen,2002,2006,,woman,,190801883908.0,1940.0,V,
britt-marie_lindkvist_887c1c,Britt-Marie Lindkvist,,0252641216303,d7c3262a-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Malmö kommun,Enkammarriksdagen,2002,2006,,woman,,252641216303.0,1941.0,S,
britta_radstrom_825fa4,Britta Rådström,,0741187745315,9e95a958-f728-11d6-ae6b-000103091f99,,Socialdemokraterna,Socialdemokraterna,Västerbottens län,Enkammarriksdagen,2002,2006,,woman,,741187745315.0,1954.0,S,
borje_vestlund_7895a4,Börje Vestlund,BorjeVestlund,0720249554818,0c48bec2-1d23-460b-bd12-76df1ac80fa6,,Socialdemokraterna,Socialdemokraterna,Stockholms kommun,Enkammarriksdagen,2002,2006,,man,,720249554818.0,1960.0,S,
camilla_skold_jansson_63524c,Camilla Sköld Jansson,,0841428824218,d7c328b9-83e4-11d4-ae60-0050040c9b55,,Vänsterpartiet,Vänsterpartiet,Jämtlands län,Enkammarriksdagen,2002,2006,,woman,,841428824218.0,1957.0,V,
carin_lundberg_3e406f,Carin Lundberg,,0534173087404,d7c31d17-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Västerbottens län,Enkammarriksdagen,2002,2006,,woman,,534173087404.0,1944.0,S,
carina_adolfsson_elgestam_caa4b1,Carina Adolfsson Elgestam,elgestam,0731809135516,d7c325e0-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Kronobergs län,Enkammarriksdagen,2002,2006,,woman,,731809135516.0,1959.0,S,
carina_hagg_47dc40,Carina Hägg,CarinaHagg,0600928907216,d7c323c4-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Jönköpings län,Enkammarriksdagen,2002,2006,,woman,,6.00928907216E11,1957.0,S,
carina_moberg_3e840f,Carina Moberg,,0824721092613,d7c31f87-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Stockholms län,Enkammarriksdagen,2002,2006,,woman,,824721092613.0,1966.0,S,
carina_ohlsson_31658b,Carina Ohlsson,carinagohlsson,0859968278117,d7c3279d-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Västra Götalands läns östra,Enkammarriksdagen,2002,2006,,woman,,859968278117.0,1957.0,S,
carl_b_hamilton_e9200f,Carl B. Hamilton,,0477013214601,a42e43ac-6538-4668-88b8-32caedd54491,,Liberalerna,Folkpartiet liberalerna,Stockholms län,Enkammarriksdagen,2002,2006,,man,,477013214601.0,1946.0,L,
carl-axel_roslund_34fc48,Carl-Axel Roslund,,0702674089702,37dfb1e7-4ad3-451a-9141-b94b21e333dd,,Moderaterna,Moderata samlingspartiet,Malmö kommun,Enkammarriksdagen,2002,2006,,man,,702674089702.0,1948.0,M,
carl-erik_skarman_1ce1ac,Carl-Erik Skårman,,0361291071906,d7c324c3-83e4-11d4-ae60-0050040c9b55,,Moderaterna,Moderata samlingspartiet,Stockholms kommun,Enkammarriksdagen,2002,2006,,man,,361291071906.0,1939.0,M,
catharina_brakenhielm_fd6ab8,Catharina Bråkenhielm,,0264838147315,a3e5e77a-0d71-497f-84e4-1ac8b5ad8987,,Socialdemokraterna,Socialdemokraterna,Västra Götalands läns västra,Enkammarriksdagen,2002,2006,,woman,,264838147315.0,1956.0,S,
catharina_elmsater-svard_e2a078,Catharina Elmsäter-Svärd,,064601872511,d7c3241f-83e4-11d4-ae60-0050040c9b55,,Moderaterna,Moderata samlingspartiet,Stockholms län,Enkammarriksdagen,2002,2006,,woman,,64601872511.0,1965.0,M,
catherine_persson_289c1e,Catherine Persson,,0903751303011,d7c32405-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Skåne läns södra,Enkammarriksdagen,2002,2006,,woman,,903751303011.0,1965.0,S,
cecilia_widegren_6ff333,Cecilia Widegren,widegrencecilia,0893004490313,8a611e75-37ca-434d-9767-9fb3b60ea82f,,Moderaterna,Moderata samlingspartiet,Västra Götalands läns östra,Enkammarriksdagen,2002,2006,,woman,,893004490313.0,1973.0,M,
cecilia_wigstrom_d937eb,Cecilia Wigström,Ceciliawigstrom,0992604658114,09c77f4f-3dc3-49d5-8c90-04a9c4171e4f,,Liberalerna,Folkpartiet liberalerna,Göteborgs kommun,Enkammarriksdagen,2002,2006,,woman,,992604658114.0,1971.0,L,
cecilia_wikstrom_7c4790,Cecilia Wikström,CeciliaWikstrom,0638431210311,8b9339bd-4bce-4d6f-8301-96a41a99be16,,Liberalerna,Folkpartiet liberalerna,Uppsala län,Enkammarriksdagen,2002,2006,,woman,,638431210311.0,1965.0,L,
christer_adelsbo_8e7095,Christer Adelsbo,,0165360915617,a7c96256-395f-4af7-9f3c-61ec7a35fa97,,Socialdemokraterna,Socialdemokraterna,Skåne läns norra och östra,Enkammarriksdagen,2002,2006,,man,,165360915617.0,1962.0,S,
christer_engelhardt_f38306,Christer Engelhardt,,0936723349517,815e7b55-9546-4188-86ea-898aa8375ab2,,Socialdemokraterna,Socialdemokraterna,Gotlands län,Enkammarriksdagen,2002,2006,,man,,936723349517.0,1969.0,S,
christer_nylander_7e0a9f,Christer Nylander,CNylander,0731442709013,f03ff4a2-c476-11d4-ae40-006008578ce8,,Liberalerna,Folkpartiet liberalerna,Skåne läns norra och östra,Enkammarriksdagen,2002,2006,,man,,731442709013.0,1968.0,L,
christer_skoog_20f77c,Christer Skoog,,0209063197208,d7c31a71-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Blekinge län,Enkammarriksdagen,2002,2006,,man,,209063197208.0,1945.0,S,
christer_winback_f8394e,Christer Winbäck,ChristerW,0455256796113,535514f5-7657-4c43-ae6b-eb9e64c8819f,,Liberalerna,Folkpartiet liberalerna,Västra Götalands läns östra,Enkammarriksdagen,2002,2006,,man,,455256796113.0,1953.0,L,
christin_hagberg_d75221,Christin Hagberg,,0761548559113,64c09856-f62d-4bbd-9126-0c8247d8b879,,Socialdemokraterna,Socialdemokraterna,Skåne läns västra,Enkammarriksdagen,2002,2006,,woman,,761548559113.0,1958.0,S,
christina_axelsson_a9a226,Christina Axelsson,,0913965980315,d7c3236a-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Stockholms län,Enkammarriksdagen,2002,2006,,woman,,913965980315.0,1949.0,S,
christina_oskarsson_5aca84,Christina Oskarsson,,0468775142013,d7c3276a-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Västra Götalands läns norra,Enkammarriksdagen,2002,2006,,woman,,468775142013.0,1951.0,S,
cinnika_beiming_6b152f,Cinnika Beiming,,0348584595917,d7c3249d-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Stockholms län,Enkammarriksdagen,2002,2006,,woman,,348584595917.0,1972.0,,
claes_roxbergh_96687f,Claes Roxbergh,,0267143098400,7af84408-3ef0-4fe0-86f7-c59ebbabd76d,,Miljöpartiet,Miljöpartiet de Gröna,Göteborgs kommun,Enkammarriksdagen,2002,2006,,man,,267143098400.0,1945.0,MP,
claes_vasterteg_df1784,Claes Västerteg,,0222234581210,b840e421-1a4d-463c-94c0-7c1544c658db,,Centerpartiet,Centerpartiet,Västra Götalands läns södra,Enkammarriksdagen,2002,2006,,man,,222234581210.0,1972.0,C,
claes-goran_brandin_f1a62d,Claes-Göran Brandin,,0272604986201,d7c3206e-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Göteborgs kommun,Enkammarriksdagen,2002,2006,,man,,272604986201.0,1948.0,S,
conny_ohman_9f8aa1,Conny Öhman,,0368245926011,d7c31fad-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Östergötlands län,Enkammarriksdagen,2002,2006,,man,,368245926011.0,1950.0,S,
dan_kihlstrom_63fd18,Dan Kihlström,,0338278373318,d7c327eb-83e4-11d4-ae60-0050040c9b55,,Kristdemokraterna,Kristdemokraterna,Värmlands län,Enkammarriksdagen,2002,2006,,man,,338278373318.0,1957.0,KD,
elina_linna_14975d,Elina Linna,,0972254695405,0e602932-457a-4c65-b945-a21bd1674cf1,,Vänsterpartiet,Vänsterpartiet,Södermanlands län,Enkammarriksdagen,2002,2006,,woman,,972254695405.0,1947.0,V,
elisebeht_markstrom_68d5bd,Elisebeht Markström,,0683297678211,d7c32377-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Södermanlands län,Enkammarriksdagen,2002,2006,,woman,,683297678211.0,1955.0,S,
else-marie_lindgren_5bcef0,Else-Marie Lindgren,,0481005050915,6ec8cdca-14a6-4514-82b9-440658081e1d,,Kristdemokraterna,Kristdemokraterna,Västra Götalands läns södra,Enkammarriksdagen,2002,2006,,woman,,481005050915.0,1949.0,KD,
erik_ullenhag_febdf4,Erik Ullenhag,erikullenhag,0275724540919,ee124ebd-22d4-482c-b074-224db3409a10,,Liberalerna,Folkpartiet liberalerna,Uppsala län,Enkammarriksdagen,2002,2006,,man,,275724540919.0,1972.0,L,
erling_bager_896127,Erling Bager,,0117613859601,2fa23e0f-5bae-4ab4-903f-ac4244b68a83,,Liberalerna,Folkpartiet liberalerna,Göteborgs kommun,Enkammarriksdagen,2002,2006,,man,,117613859601.0,1946.0,L,
erling_walivaara_05b445,Erling Wälivaara,,0205071690103,d7c32913-83e4-11d4-ae60-0050040c9b55,,Kristdemokraterna,Kristdemokraterna,Norrbottens län,Enkammarriksdagen,2002,2006,,man,,205071690103.0,1941.0,KD,
eskil_erlandsson_391bdb,Eskil Erlandsson,ErlandssonEskil,0465398691116,d7c32246-83e4-11d4-ae60-0050040c9b55,,Centerpartiet,Centerpartiet,Kronobergs län,Enkammarriksdagen,2002,2006,,man,,465398691116.0,1957.0,C,
eva_flyborg_98fa85,Eva Flyborg,evaflyborg,0401150407611,d7c32179-83e4-11d4-ae60-0050040c9b55,,Liberalerna,Folkpartiet liberalerna,Göteborgs kommun,Enkammarriksdagen,2002,2006,,woman,,4.01150407611E11,1963.0,L,
ewa_bjorling_d08852,Ewa Björling,EwaBjorling,0784309503313,5d5d5a1d-47e1-48a5-8933-00761d230787,,Moderaterna,Moderata samlingspartiet,Stockholms län,Enkammarriksdagen,2002,2006,,woman,,784309503313.0,1961.0,M,
ewa_thalen_finne_4aed0c,Ewa Thalén Finné,ewathalen,0714579775816,d7c32676-83e4-11d4-ae60-0050040c9b55,,Moderaterna,Moderata samlingspartiet,Skåne läns södra,Enkammarriksdagen,2002,2006,,woman,,714579775816.0,1959.0,M,
fredrik_olovsson_6e1ab5,Fredrik Olovsson,fredrikolovsson,0653904370212,bc5c4354-fca3-4071-8096-acd9b7b1d09a,,Socialdemokraterna,Socialdemokraterna,Södermanlands län,Enkammarriksdagen,2002,2006,,man,,653904370212.0,1973.0,S,
gabriel_romanus_d7a92e,Gabriel Romanus,,0279360042003,79a84e17-3429-435e-ad4a-c7c77bb9d8d9,,Folkpartiet,Folkpartiet liberalerna,Stockholms kommun,Enkammarriksdagen,2002,2006,,man,,279360042003.0,1939.0,L,
gudrun_schyman_330877,Gudrun Schyman,gudschy,0236004923301,d7c31aed-83e4-11d4-ae60-0050040c9b55,,Feministiskt initiativ,oberoende[1],Stockholms län,Enkammarriksdagen,2002,2006,,woman,,236004923301.0,1948.0,,
gunilla_tjernberg_9c8a90,Gunilla Tjernberg,,0887345842319,d7c328fa-83e4-11d4-ae60-0050040c9b55,,Kristdemokraterna,Kristdemokraterna,Västerbottens län,Enkammarriksdagen,2002,2006,,woman,,887345842319.0,1950.0,KD,
gunilla_wahlen_a52558,Gunilla Wahlén,,0814945477312,d7c328a0-83e4-11d4-ae60-0050040c9b55,,Vänsterpartiet,Vänsterpartiet,Västernorrlands län,Enkammarriksdagen,2002,2006,,woman,,814945477312.0,1951.0,V,
gunnar_andren_4a6aca,Gunnar Andrén,,0526693079901,7c66a036-5fab-42ba-8f25-b009c02993b8,,Liberalerna,Folkpartiet liberalerna,Stockholms län,Enkammarriksdagen,2002,2006,,man,,526693079901.0,1946.0,L,
gunnar_axen_257d39,Gunnar Axén,gunnaraxen,0782242286018,d7c32585-83e4-11d4-ae60-0050040c9b55,,Moderaterna,Moderata samlingspartiet,Östergötlands län,Enkammarriksdagen,2002,2006,,man,,782242286018.0,1967.0,M,
gunnar_nordmark_65d5cd,Gunnar Nordmark,,0115607185214,717b6860-11e9-401d-9c78-3a9147522c26,,Liberalerna,Folkpartiet liberalerna,Kronobergs län,Enkammarriksdagen,2002,2006,,man,,115607185214.0,1954.0,L,
gunnar_sandberg_730d85,Gunnar Sandberg,,0103812031214,a015cba8-038c-486b-8f67-36270c3ae7f2,,Socialdemokraterna,Socialdemokraterna,Jämtlands län,Enkammarriksdagen,2002,2006,,man,,103812031214.0,1966.0,S,
gustav_fridolin_76f0ba,Gustav Fridolin,GustavFridolin,0238588409223,21b3f0eb-2451-4776-aae6-3b8422473f37,,Miljöpartiet,Miljöpartiet de Gröna,Stockholms kommun,Enkammarriksdagen,2002,2006,,man,,238588409223.0,1983.0,MP,
goran_hagglund_759c03,Göran Hägglund,goranhagglund,0584659199514,d7c31c65-83e4-11d4-ae60-0050040c9b55,,Kristdemokraterna,Kristdemokraterna,Jönköpings län,Enkammarriksdagen,2002,2006,,man,,584659199514.0,1959.0,KD,
goran_lennmarker_e3ed3a,Göran Lennmarker,,0739152363302,d7c31d55-83e4-11d4-ae60-0050040c9b55,,Moderaterna,Moderata samlingspartiet,Stockholms län,Enkammarriksdagen,2002,2006,,man,,739152363302.0,1943.0,M,
goran_norlander_3cce25,Göran Norlander,,0698463786600,d7c32887-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Västernorrlands län,Enkammarriksdagen,2002,2006,,man,,698463786600.0,1945.0,S,
gote_wahlstrom_662c3b,Göte Wahlström,,0587985033012,d7c325c6-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Jönköpings län,Enkammarriksdagen,2002,2006,,man,,587985033012.0,1951.0,S,
hans_backman_190801,Hans Backman,,0970400972210,9019cf5f-f5c2-47f1-a5a8-76e312d7ca47,,Liberalerna,Folkpartiet liberalerna,Gävleborgs län,Enkammarriksdagen,2002,2006,,man,,970400972210.0,1963.0,L,
helena_bargholtz_9ffc2b,Helena Bargholtz,,0133282248705,d7c32977-83e4-11d4-ae60-0050040c9b55,,Liberalerna,Folkpartiet liberalerna,Stockholms län,Enkammarriksdagen,2002,2006,,woman,,133282248705.0,1942.0,L,
helena_frisk_48f98c,Helena Frisk,,0874331493311,d7c320e3-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Örebro län,Enkammarriksdagen,2002,2006,,woman,,874331493311.0,1965.0,S,
helena_hillar_rosenqvist_342880,Helena Hillar Rosenqvist,,0710863816703,d7c325ac-83e4-11d4-ae60-0050040c9b55,,Miljöpartiet,Miljöpartiet de Gröna,Östergötlands län,Enkammarriksdagen,2002,2006,,woman,,710863816703.0,1946.0,MP,
helena_hoij_fb8d7c,Helena Höij,,0346261747912,d7c324f7-83e4-11d4-ae60-0050040c9b55,,Kristdemokraterna,Kristdemokraterna,Stockholms kommun,Enkammarriksdagen,2002,2006,,woman,,346261747912.0,1965.0,KD,
helene_petersson_b88ea5,Helene Petersson,,0617957067613,a45ca940-844f-4e27-9098-50b758a1b3aa,,Socialdemokraterna,Socialdemokraterna,Jönköpings län,Enkammarriksdagen,2002,2006,,woman,,617957067613.0,1956.0,S,
heli_berg_9c93a3,Heli Berg,,0602796111612,b1c88985-78ba-427f-9c4d-63b7c34f243e,,Liberalerna,Folkpartiet liberalerna,Blekinge län,Enkammarriksdagen,2002,2006,,woman,,602796111612.0,1953.0,L,
henrik_s_jarrel_81383a,Henrik S. Järrel,,0857394544302,d7c31d23-83e4-11d4-ae60-0050040c9b55,,Moderaterna,Moderata samlingspartiet,Stockholms kommun,Enkammarriksdagen,2002,2006,,man,,857394544302.0,1948.0,M,
henrik_westman_aabafb,Henrik Westman,,0937521536309,d7c3251e-83e4-11d4-ae60-0050040c9b55,,Moderaterna,Moderata samlingspartiet,Stockholms län,Enkammarriksdagen,2002,2006,,man,,937521536309.0,1940.0,M,
henrik_von_sydow_8da056,Henrik von Sydow,,0292756653724,62d24a0a-1a3b-4b13-b2fc-97945e05b745,,Moderaterna,Moderata samlingspartiet,Hallands län,Enkammarriksdagen,2002,2006,,man,,292756653724.0,1976.0,M,
hillevi_engstrom_6401e9,Hillevi Engström,EngstrmHillevi,0618560932311,8533330b-1c0e-4b46-b094-e529be436fbf,,Moderaterna,Moderata samlingspartiet,Stockholms län,Enkammarriksdagen,2002,2006,,woman,,618560932311.0,1963.0,M,
hillevi_larsson_b1be97,Hillevi Larsson,HilleviLarsson,0878075468027,d7c329b4-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Malmö kommun,Enkammarriksdagen,2002,2006,,woman,,878075468027.0,1974.0,S,
holger_gustafsson_cb5978,Holger Gustafsson,,0782713019602,d7c31cc0-83e4-11d4-ae60-0050040c9b55,,Kristdemokraterna,Kristdemokraterna,Västra Götalands läns östra,Enkammarriksdagen,2002,2006,,man,,782713019602.0,1946.0,KD,
hakan_juholt_3d4875,Håkan Juholt,hakanjuholt,0110600080618,d7c31fec-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Kalmar län,Enkammarriksdagen,2002,2006,,man,,110600080618.0,1962.0,S,
ingegerd_saarinen_30dc41,Ingegerd Saarinen,,0235494367806,d7c329c0-83e4-11d4-ae60-0050040c9b55,,Miljöpartiet,Miljöpartiet de Gröna,Västerbottens län,Enkammarriksdagen,2002,2006,,woman,,235494367806.0,1947.0,MP,
ingemar_vanerlov_e66ee6,Ingemar Vänerlöv,,0548843588006,d7c32777-83e4-11d4-ae60-0050040c9b55,,Kristdemokraterna,Kristdemokraterna,Västra Götalands läns norra,Enkammarriksdagen,2002,2006,,man,,548843588006.0,1944.0,KD,
inger_nordlander_e262e2,Inger Nordlander,,0320950917801,e4806196-7d0e-42ef-81e2-af5d75460217,,Socialdemokraterna,Socialdemokraterna,Stockholms kommun,Enkammarriksdagen,2002,2006,,woman,,320950917801.0,1938.0,S,
